"Number","Experiment","Date","Day","Hour","Transfer","Strain","Media","Temperature","Treatment","Replicate","RF","Rfctrl","Rep","seqRep","lnRF","trDay"
53,"salinity",2015-04-04,73,0,17,"331","ASW","15","24",3,200,0,"3","17",5.29831736654804,1
54,"salinity",2015-04-04,73,0,17,"332","ASW","15","24",3,200,0,"3","17",5.29831736654804,1
55,"salinity",2015-04-04,73,0,17,"333","ASW","15","24",3,200,0,"3","17",5.29831736654804,1
56,"salinity",2015-04-04,73,0,17,"1263","ASW","15","24",3,200,0,"3","17",5.29831736654804,1
57,"salinity",2015-04-04,73,0,17,"331","ASW","15","36",3,200,0,"3","17",5.29831736654804,1
58,"salinity",2015-04-04,73,0,17,"332","ASW","15","36",3,200,0,"3","17",5.29831736654804,1
59,"salinity",2015-04-04,73,0,17,"333","ASW","15","36",3,200,0,"3","17",5.29831736654804,1
60,"salinity",2015-04-04,73,0,17,"1263","ASW","15","36",3,200,0,"3","17",5.29831736654804,1
1,"salinity",2015-04-05,74,24,17,"331","ASW","15","0",1,439.76,20.7,"1","17",6.03801410776096,2
2,"salinity",2015-04-05,74,24,17,"332","ASW","15","0",1,427.85,20.7,"1","17",6.00918166791314,2
3,"salinity",2015-04-05,74,24,17,"333","ASW","15","0",1,464.18,20.7,"1","17",6.09465270490415,2
4,"salinity",2015-04-05,74,24,17,"1263","ASW","15","0",1,433.79,20.7,"1","17",6.02366548689597,2
5,"salinity",2015-04-05,74,24,17,"331","ASW","15","2",1,356.98,18.43,"1","17",5.82467179193165,2
6,"salinity",2015-04-05,74,24,17,"332","ASW","15","2",1,421.71,18.43,"1","17",5.99963110977438,2
7,"salinity",2015-04-05,74,24,17,"333","ASW","15","2",1,388.14,18.43,"1","17",5.91271891453539,2
8,"salinity",2015-04-05,74,24,17,"1263","ASW","15","2",1,498.94,18.43,"1","17",6.17484803984831,2
9,"salinity",2015-04-05,74,24,17,"331","ASW","15","12",1,358.73,17.66,"1","17",5.83208773480913,2
10,"salinity",2015-04-05,74,24,17,"332","ASW","15","12",1,412.05,17.66,"1","17",5.97734026743746,2
11,"salinity",2015-04-05,74,24,17,"333","ASW","15","12",1,341.11,17.66,"1","17",5.77904454248999,2
12,"salinity",2015-04-05,74,24,17,"1263","ASW","15","12",1,394.52,17.66,"1","17",5.93187376569434,2
13,"salinity",2015-04-05,74,24,17,"331","ASW","15","24",1,304.93,17.33,"1","17",5.66157062584689,2
14,"salinity",2015-04-05,74,24,17,"332","ASW","15","24",1,366.02,17.33,"1","17",5.85418327532373,2
15,"salinity",2015-04-05,74,24,17,"333","ASW","15","24",1,421.23,17.33,"1","17",6.00116732256937,2
16,"salinity",2015-04-05,74,24,17,"1263","ASW","15","24",1,459.59,17.33,"1","17",6.09189794442925,2
17,"salinity",2015-04-05,74,24,17,"331","ASW","15","36",1,337.74,18.45,"1","17",5.76609978072106,2
18,"salinity",2015-04-05,74,24,17,"332","ASW","15","36",1,371.31,18.45,"1","17",5.86607137769992,2
19,"salinity",2015-04-05,74,24,17,"333","ASW","15","36",1,324.36,18.45,"1","17",5.72329094104424,2
20,"salinity",2015-04-05,74,24,17,"1263","ASW","15","36",1,428.64,18.45,"1","17",6.0166204669891,2
21,"salinity",2015-04-05,74,24,17,"331","ASW","15","0",2,454.08,20.7,"2","17",6.07161494129081,2
22,"salinity",2015-04-05,74,24,17,"332","ASW","15","0",2,363.31,20.7,"2","17",5.83659277402213,2
23,"salinity",2015-04-05,74,24,17,"333","ASW","15","0",2,424.41,20.7,"2","17",6.00069679842156,2
24,"salinity",2015-04-05,74,24,17,"1263","ASW","15","0",2,435.05,20.7,"2","17",6.02671102729505,2
25,"salinity",2015-04-05,74,24,17,"331","ASW","15","2",2,431.84,18.43,"2","17",6.02443983660193,2
26,"salinity",2015-04-05,74,24,17,"332","ASW","15","2",2,366.09,18.43,"2","17",5.85122499069339,2
27,"salinity",2015-04-05,74,24,17,"333","ASW","15","2",2,406.02,18.43,"2","17",5.95994807989019,2
28,"salinity",2015-04-05,74,24,17,"1263","ASW","15","2",2,424.61,18.43,"2","17",6.00679641110496,2
29,"salinity",2015-04-05,74,24,17,"331","ASW","15","12",2,423.27,17.66,"2","17",6.0053921068054,2
30,"salinity",2015-04-05,74,24,17,"332","ASW","15","12",2,347.03,17.66,"2","17",5.79718173891475,2
31,"salinity",2015-04-05,74,24,17,"333","ASW","15","12",2,415.01,17.66,"2","17",5.98481750438619,2
32,"salinity",2015-04-05,74,24,17,"1263","ASW","15","12",2,404.93,17.66,"2","17",5.95912212418673,2
33,"salinity",2015-04-05,74,24,17,"331","ASW","15","24",2,381.79,17.33,"2","17",5.89841680605791,2
34,"salinity",2015-04-05,74,24,17,"332","ASW","15","24",2,485.36,17.33,"2","17",6.14853239642727,2
35,"salinity",2015-04-05,74,24,17,"333","ASW","15","24",2,398.35,17.33,"2","17",5.94285186718729,2
36,"salinity",2015-04-05,74,24,17,"1263","ASW","15","24",2,429.48,17.33,"2","17",6.02138736075924,2
37,"salinity",2015-04-05,74,24,17,"331","ASW","15","36",2,332.08,18.45,"2","17",5.74821394716612,2
38,"salinity",2015-04-05,74,24,17,"332","ASW","15","36",2,440.78,18.45,"2","17",6.04578699896206,2
39,"salinity",2015-04-05,74,24,17,"333","ASW","15","36",2,347.93,18.45,"2","17",5.79751565407305,2
40,"salinity",2015-04-05,74,24,17,"1263","ASW","15","36",2,384.88,18.45,"2","17",5.90380750717743,2
41,"salinity",2015-04-05,74,24,17,"331","ASW","15","0",3,390.32,20.7,"3","17",5.91247545085761,2
42,"salinity",2015-04-05,74,24,17,"332","ASW","15","0",3,386.49,20.7,"3","17",5.90205939824028,2
43,"salinity",2015-04-05,74,24,17,"333","ASW","15","0",3,391.98,20.7,"3","17",5.91695649493292,2
44,"salinity",2015-04-05,74,24,17,"1263","ASW","15","0",3,405.66,20.7,"3","17",5.95313943278631,2
45,"salinity",2015-04-05,74,24,17,"331","ASW","15","2",3,393.03,18.43,"3","17",5.92585879000999,2
46,"salinity",2015-04-05,74,24,17,"332","ASW","15","2",3,390.18,18.43,"3","17",5.91822158534026,2
47,"salinity",2015-04-05,74,24,17,"333","ASW","15","2",3,392.44,18.43,"3","17",5.92428253502499,2
48,"salinity",2015-04-05,74,24,17,"1263","ASW","15","2",3,411.09,18.43,"3","17",5.9729440974706,2
49,"salinity",2015-04-05,74,24,17,"331","ASW","15","12",3,422.12,17.66,"3","17",6.0025528440934,2
50,"salinity",2015-04-05,74,24,17,"332","ASW","15","12",3,335.32,17.66,"3","17",5.76098162840701,2
51,"salinity",2015-04-05,74,24,17,"333","ASW","15","12",3,345.43,17.66,"3","17",5.79231214290255,2
52,"salinity",2015-04-05,74,24,17,"1263","ASW","15","12",3,428.06,17.66,"3","17",6.01713229385656,2
53,"salinity",2015-04-05,74,24,17,"331","ASW","15","24",3,399.2,17.33,"3","17",5.94508023655045,2
54,"salinity",2015-04-05,74,24,17,"332","ASW","15","24",3,360.59,17.33,"3","17",5.83848817750849,2
55,"salinity",2015-04-05,74,24,17,"333","ASW","15","24",3,430.87,17.33,"3","17",6.02475424497262,2
56,"salinity",2015-04-05,74,24,17,"1263","ASW","15","24",3,865.41,17.33,"3","17",6.74297497096484,2
57,"salinity",2015-04-05,74,24,17,"331","ASW","15","36",3,369.85,18.45,"3","17",5.861925175753,2
58,"salinity",2015-04-05,74,24,17,"332","ASW","15","36",3,324.36,18.45,"3","17",5.72329094104424,2
59,"salinity",2015-04-05,74,24,17,"333","ASW","15","36",3,401.68,18.45,"3","17",5.94863533113256,2
60,"salinity",2015-04-05,74,24,17,"1263","ASW","15","36",3,384.41,18.45,"3","17",5.90252403781133,2
1,"salinity",2015-04-06,75,48,17,"331","ASW","15","0",1,841.87,19.41,"1","17",6.7122998492381,3
2,"salinity",2015-04-06,75,48,17,"332","ASW","15","0",1,606.07,19.41,"1","17",6.37444543566316,3
3,"salinity",2015-04-06,75,48,17,"333","ASW","15","0",1,919.78,19.41,"1","17",6.8028057899524,3
4,"salinity",2015-04-06,75,48,17,"1263","ASW","15","0",1,921.77,19.41,"1","17",6.80501355352022,3
5,"salinity",2015-04-06,75,48,17,"331","ASW","15","2",1,866.94,18.93,"1","17",6.7428924281752,3
6,"salinity",2015-04-06,75,48,17,"332","ASW","15","2",1,834.22,18.93,"1","17",6.70354387816987,3
7,"salinity",2015-04-06,75,48,17,"333","ASW","15","2",1,841.51,18.93,"1","17",6.71244574234734,3
8,"salinity",2015-04-06,75,48,17,"1263","ASW","15","2",1,985.89,18.93,"1","17",6.8741571295512,3
9,"salinity",2015-04-06,75,48,17,"331","ASW","15","12",1,823.39,18.5,"1","17",6.69070562211892,3
10,"salinity",2015-04-06,75,48,17,"332","ASW","15","12",1,727.43,18.5,"1","17",6.56375679105145,3
11,"salinity",2015-04-06,75,48,17,"333","ASW","15","12",1,930.41,18.5,"1","17",6.8155413009942,3
12,"salinity",2015-04-06,75,48,17,"1263","ASW","15","12",1,736.69,18.5,"1","17",6.57673415799691,3
13,"salinity",2015-04-06,75,48,17,"331","ASW","15","24",1,798.49,16.38,"1","17",6.66199539561456,3
14,"salinity",2015-04-06,75,48,17,"332","ASW","15","24",1,688.35,16.38,"1","17",6.51021369666949,3
15,"salinity",2015-04-06,75,48,17,"333","ASW","15","24",1,836.45,16.38,"1","17",6.7093897024685,3
16,"salinity",2015-04-06,75,48,17,"1263","ASW","15","24",1,827.83,16.38,"1","17",6.69882277076189,3
17,"salinity",2015-04-06,75,48,17,"331","ASW","15","36",1,463.28,17.99,"1","17",6.09872575530478,3
18,"salinity",2015-04-06,75,48,17,"332","ASW","15","36",1,688.77,17.99,"1","17",6.50844121435848,3
19,"salinity",2015-04-06,75,48,17,"333","ASW","15","36",1,586.23,17.99,"1","17",6.34254386468955,3
20,"salinity",2015-04-06,75,48,17,"1263","ASW","15","36",1,743.03,17.99,"1","17",6.58622682574653,3
21,"salinity",2015-04-06,75,48,17,"331","ASW","15","0",2,876.3,19.41,"2","17",6.75330955563382,3
22,"salinity",2015-04-06,75,48,17,"332","ASW","15","0",2,624.19,19.41,"2","17",6.40486475553547,3
23,"salinity",2015-04-06,75,48,17,"333","ASW","15","0",2,977.72,19.41,"2","17",6.86517131644084,3
24,"salinity",2015-04-06,75,48,17,"1263","ASW","15","0",2,897.59,19.41,"2","17",6.77785158401268,3
25,"salinity",2015-04-06,75,48,17,"331","ASW","15","2",2,945.77,18.93,"2","17",6.83178095088455,3
26,"salinity",2015-04-06,75,48,17,"332","ASW","15","2",2,773.48,18.93,"2","17",6.62612154506456,3
27,"salinity",2015-04-06,75,48,17,"333","ASW","15","2",2,980.6,18.93,"2","17",6.86867135647259,3
28,"salinity",2015-04-06,75,48,17,"1263","ASW","15","2",2,963.11,18.93,"2","17",6.85031682593487,3
29,"salinity",2015-04-06,75,48,17,"331","ASW","15","12",2,1055.84,18.5,"2","17",6.94441502334474,3
30,"salinity",2015-04-06,75,48,17,"332","ASW","15","12",2,887.06,18.5,"2","17",6.7668366679236,3
31,"salinity",2015-04-06,75,48,17,"333","ASW","15","12",2,851.86,18.5,"2","17",6.72546572167619,3
32,"salinity",2015-04-06,75,48,17,"1263","ASW","15","12",2,788.12,18.5,"2","17",6.64589688653981,3
33,"salinity",2015-04-06,75,48,17,"331","ASW","15","24",2,801.94,16.38,"2","17",6.66639683924702,3
34,"salinity",2015-04-06,75,48,17,"332","ASW","15","24",2,813.62,16.38,"2","17",6.68115576269454,3
35,"salinity",2015-04-06,75,48,17,"333","ASW","15","24",2,719.31,16.38,"2","17",6.55525731359545,3
36,"salinity",2015-04-06,75,48,17,"1263","ASW","15","24",2,774.63,16.38,"2","17",6.63101314656869,3
37,"salinity",2015-04-06,75,48,17,"331","ASW","15","36",2,664.91,17.99,"2","17",6.47222263925158,3
38,"salinity",2015-04-06,75,48,17,"332","ASW","15","36",2,696.8,17.99,"2","17",6.52034126513135,3
39,"salinity",2015-04-06,75,48,17,"333","ASW","15","36",2,577.02,17.99,"2","17",6.32620313897803,3
40,"salinity",2015-04-06,75,48,17,"1263","ASW","15","36",2,738.68,17.99,"2","17",6.58020908643521,3
41,"salinity",2015-04-06,75,48,17,"331","ASW","15","0",3,865.63,19.41,"3","17",6.74077937308111,3
42,"salinity",2015-04-06,75,48,17,"332","ASW","15","0",3,631.17,19.41,"3","17",6.41634004873597,3
43,"salinity",2015-04-06,75,48,17,"333","ASW","15","0",3,809.52,19.41,"3","17",6.67217217627434,3
44,"salinity",2015-04-06,75,48,17,"1263","ASW","15","0",3,1025.29,19.41,"3","17",6.91361805925051,3
45,"salinity",2015-04-06,75,48,17,"331","ASW","15","2",3,831.22,18.93,"3","17",6.69985741925849,3
46,"salinity",2015-04-06,75,48,17,"332","ASW","15","2",3,687.86,18.93,"3","17",6.50567942087197,3
47,"salinity",2015-04-06,75,48,17,"333","ASW","15","2",3,950.29,18.93,"3","17",6.83664588352343,3
48,"salinity",2015-04-06,75,48,17,"1263","ASW","15","2",3,882.53,18.93,"3","17",6.76110969864065,3
49,"salinity",2015-04-06,75,48,17,"331","ASW","15","12",3,1101.23,18.5,"3","17",6.98724090843949,3
50,"salinity",2015-04-06,75,48,17,"332","ASW","15","12",3,855.63,18.5,"3","17",6.72997937503603,3
51,"salinity",2015-04-06,75,48,17,"333","ASW","15","12",3,741.85,18.5,"3","17",6.5838931990756,3
52,"salinity",2015-04-06,75,48,17,"1263","ASW","15","12",3,878.91,18.5,"3","17",6.7574090198272,3
53,"salinity",2015-04-06,75,48,17,"331","ASW","15","24",3,838.64,16.38,"3","17",6.7120566467465,3
54,"salinity",2015-04-06,75,48,17,"332","ASW","15","24",3,772.19,16.38,"3","17",6.62779002184136,3
55,"salinity",2015-04-06,75,48,17,"333","ASW","15","24",3,749.66,16.38,"3","17",6.59752762076081,3
56,"salinity",2015-04-06,75,48,17,"1263","ASW","15","24",3,1860.91,16.38,"3","17",7.51997978147481,3
57,"salinity",2015-04-06,75,48,17,"331","ASW","15","36",3,651.38,17.99,"3","17",6.4510863461681,3
58,"salinity",2015-04-06,75,48,17,"332","ASW","15","36",3,543.11,17.99,"3","17",6.26362680790173,3
59,"salinity",2015-04-06,75,48,17,"333","ASW","15","36",3,551.61,17.99,"3","17",6.27968397515838,3
60,"salinity",2015-04-06,75,48,17,"1263","ASW","15","36",3,696.08,17.99,"3","17",6.51928002249361,3
1,"salinity",2015-04-07,76,72,17,"331","ASW","15","0",1,1745.24,21.6,"1","17",7.45219361271306,4
2,"salinity",2015-04-07,76,72,17,"332","ASW","15","0",1,1031.03,21.6,"1","17",6.91714109409063,4
3,"salinity",2015-04-07,76,72,17,"333","ASW","15","0",1,1705.83,21.6,"1","17",7.42906376504858,4
4,"salinity",2015-04-07,76,72,17,"1263","ASW","15","0",1,2390.54,21.6,"1","17",7.77019787669579,4
5,"salinity",2015-04-07,76,72,17,"331","ASW","15","2",1,1685.04,18.65,"1","17",7.4184148889686,4
6,"salinity",2015-04-07,76,72,17,"332","ASW","15","2",1,1482.9,18.65,"1","17",7.28909844496989,4
7,"salinity",2015-04-07,76,72,17,"333","ASW","15","2",1,1899.98,18.65,"1","17",7.53973425250997,4
8,"salinity",2015-04-07,76,72,17,"1263","ASW","15","2",1,2402.87,18.65,"1","17",7.77662730580672,4
9,"salinity",2015-04-07,76,72,17,"331","ASW","15","12",1,1979.69,18.4,"1","17",7.58135769899541,4
10,"salinity",2015-04-07,76,72,17,"332","ASW","15","12",1,1479.95,18.4,"1","17",7.28725279539272,4
11,"salinity",2015-04-07,76,72,17,"333","ASW","15","12",1,2203.98,18.4,"1","17",7.68963651852933,4
12,"salinity",2015-04-07,76,72,17,"1263","ASW","15","12",1,1399.73,18.4,"1","17",7.23080208214088,4
13,"salinity",2015-04-07,76,72,17,"331","ASW","15","24",1,1424.4,16.98,"1","17",7.24951352003259,4
14,"salinity",2015-04-07,76,72,17,"332","ASW","15","24",1,1351.3,16.98,"1","17",7.19617707776892,4
15,"salinity",2015-04-07,76,72,17,"333","ASW","15","24",1,1587.03,16.98,"1","17",7.358862744969,4
16,"salinity",2015-04-07,76,72,17,"1263","ASW","15","24",1,1641.64,16.98,"1","17",7.3930538421028,4
17,"salinity",2015-04-07,76,72,17,"331","ASW","15","36",1,792.24,17.29,"1","17",6.65279851114306,4
18,"salinity",2015-04-07,76,72,17,"332","ASW","15","36",1,976.69,17.29,"1","17",6.86630808906796,4
19,"salinity",2015-04-07,76,72,17,"333","ASW","15","36",1,749.45,17.29,"1","17",6.59599906931132,4
20,"salinity",2015-04-07,76,72,17,"1263","ASW","15","36",1,1409.19,17.29,"1","17",7.23842499923335,4
21,"salinity",2015-04-07,76,72,17,"331","ASW","15","0",2,1576.07,21.6,"2","17",7.34888993050268,4
22,"salinity",2015-04-07,76,72,17,"332","ASW","15","0",2,960.91,21.6,"2","17",6.84514556316971,4
23,"salinity",2015-04-07,76,72,17,"333","ASW","15","0",2,1998.46,21.6,"2","17",7.58926500629796,4
24,"salinity",2015-04-07,76,72,17,"1263","ASW","15","0",2,2141.65,21.6,"2","17",7.6591949522936,4
25,"salinity",2015-04-07,76,72,17,"331","ASW","15","2",2,1978.26,18.65,"2","17",7.58050075283366,4
26,"salinity",2015-04-07,76,72,17,"332","ASW","15","2",2,1308.34,18.65,"2","17",7.16215715839911,4
27,"salinity",2015-04-07,76,72,17,"333","ASW","15","2",2,1968.34,18.65,"2","17",7.57542566456106,4
28,"salinity",2015-04-07,76,72,17,"1263","ASW","15","2",2,2143.49,18.65,"2","17",7.66145178440613,4
29,"salinity",2015-04-07,76,72,17,"331","ASW","15","12",2,2343.58,18.4,"2","17",7.75155273437957,4
30,"salinity",2015-04-07,76,72,17,"332","ASW","15","12",2,1711.63,18.4,"2","17",7.43439322642035,4
31,"salinity",2015-04-07,76,72,17,"333","ASW","15","12",2,2270.76,18.4,"2","17",7.71973383438775,4
32,"salinity",2015-04-07,76,72,17,"1263","ASW","15","12",2,1576.13,18.4,"2","17",7.35098491231126,4
33,"salinity",2015-04-07,76,72,17,"331","ASW","15","24",2,1493.64,16.98,"2","17",7.29753805968819,4
34,"salinity",2015-04-07,76,72,17,"332","ASW","15","24",2,1566.16,16.98,"2","17",7.34548103766829,4
35,"salinity",2015-04-07,76,72,17,"333","ASW","15","24",2,1508.04,16.98,"2","17",7.30724255540377,4
36,"salinity",2015-04-07,76,72,17,"1263","ASW","15","24",2,1503.67,16.98,"2","17",7.3043074512901,4
37,"salinity",2015-04-07,76,72,17,"331","ASW","15","36",2,930.95,17.29,"2","17",6.81745851100098,4
38,"salinity",2015-04-07,76,72,17,"332","ASW","15","36",2,983.32,17.29,"2","17",6.87319488963091,4
39,"salinity",2015-04-07,76,72,17,"333","ASW","15","36",2,835.6,17.29,"2","17",6.70724123791571,4
40,"salinity",2015-04-07,76,72,17,"1263","ASW","15","36",2,1254.43,17.29,"2","17",7.12055754302968,4
41,"salinity",2015-04-07,76,72,17,"331","ASW","15","0",3,1599.8,21.6,"3","17",7.36404023608694,4
42,"salinity",2015-04-07,76,72,17,"332","ASW","15","0",3,1080.21,21.6,"3","17",6.96471200581796,4
43,"salinity",2015-04-07,76,72,17,"333","ASW","15","0",3,1589.82,21.6,"3","17",7.35769649719082,4
44,"salinity",2015-04-07,76,72,17,"1263","ASW","15","0",3,2060.57,21.6,"3","17",7.62020005737156,4
45,"salinity",2015-04-07,76,72,17,"331","ASW","15","2",3,1886.48,18.65,"3","17",7.53253260822347,4
46,"salinity",2015-04-07,76,72,17,"332","ASW","15","2",3,1378.34,18.65,"3","17",7.21501201157109,4
47,"salinity",2015-04-07,76,72,17,"333","ASW","15","2",3,1904.18,18.65,"3","17",7.5419642274708,4
48,"salinity",2015-04-07,76,72,17,"1263","ASW","15","2",3,2191.41,18.65,"3","17",7.6837535277693,4
49,"salinity",2015-04-07,76,72,17,"331","ASW","15","12",3,2579.62,18.4,"3","17",7.84823898645376,4
50,"salinity",2015-04-07,76,72,17,"332","ASW","15","12",3,1553.93,18.4,"3","17",7.33663087729992,4
51,"salinity",2015-04-07,76,72,17,"333","ASW","15","12",3,2046.93,18.4,"3","17",7.61506667179028,4
52,"salinity",2015-04-07,76,72,17,"1263","ASW","15","12",3,1478.92,18.4,"3","17",7.28654781567447,4
53,"salinity",2015-04-07,76,72,17,"331","ASW","15","24",3,1634.65,16.98,"3","17",7.38874212131607,4
54,"salinity",2015-04-07,76,72,17,"332","ASW","15","24",3,1563.43,16.98,"3","17",7.34371726053231,4
55,"salinity",2015-04-07,76,72,17,"333","ASW","15","24",3,1548.18,16.98,"3","17",7.33380702069869,4
56,"salinity",2015-04-07,76,72,17,"1263","ASW","15","24",3,3318.2,16.98,"3","17",8.10204737610318,4
57,"salinity",2015-04-07,76,72,17,"331","ASW","15","36",3,989.96,17.29,"3","17",6.88004486741355,4
58,"salinity",2015-04-07,76,72,17,"332","ASW","15","36",3,913.29,17.29,"3","17",6.79794041297493,4
59,"salinity",2015-04-07,76,72,17,"333","ASW","15","36",3,780.2,17.29,"3","17",6.63714006888811,4
60,"salinity",2015-04-07,76,72,17,"1263","ASW","15","36",3,1170.96,17.29,"3","17",7.0507034443014,4
1,"salinity",2015-04-08,77,96,17,"331","ASW","15","0",1,3683.6,21.38,"1","17",8.20582479989089,5
2,"salinity",2015-04-08,77,96,17,"332","ASW","15","0",1,1742.89,21.38,"1","17",7.4509570916493,5
3,"salinity",2015-04-08,77,96,17,"333","ASW","15","0",1,3685.94,21.38,"1","17",8.20646355254337,5
4,"salinity",2015-04-08,77,96,17,"1263","ASW","15","0",1,5325.94,21.38,"1","17",8.57632210698626,5
5,"salinity",2015-04-08,77,96,17,"331","ASW","15","2",1,4046.14,19.21,"1","17",8.30075957803338,5
6,"salinity",2015-04-08,77,96,17,"332","ASW","15","2",1,2857.79,19.21,"1","17",7.95105920611357,5
7,"salinity",2015-04-08,77,96,17,"333","ASW","15","2",1,4526.32,19.21,"1","17",8.41341142887163,5
8,"salinity",2015-04-08,77,96,17,"1263","ASW","15","2",1,5283.3,19.21,"1","17",8.56866357012343,5
9,"salinity",2015-04-08,77,96,17,"331","ASW","15","12",1,5061.19,18.85,"1","17",8.52562553903244,5
10,"salinity",2015-04-08,77,96,17,"332","ASW","15","12",1,3319.91,18.85,"1","17",8.10199890799822,5
11,"salinity",2015-04-08,77,96,17,"333","ASW","15","12",1,5715.42,18.85,"1","17",8.64761951830984,5
12,"salinity",2015-04-08,77,96,17,"1263","ASW","15","12",1,3030.92,18.85,"1","17",8.01038282902158,5
13,"salinity",2015-04-08,77,96,17,"331","ASW","15","24",1,3143.5,17.74,"1","17",8.04743273260218,5
14,"salinity",2015-04-08,77,96,17,"332","ASW","15","24",1,2892.1,17.74,"1","17",7.9635853197548,5
15,"salinity",2015-04-08,77,96,17,"333","ASW","15","24",1,3283.62,17.74,"1","17",8.09128453066312,5
16,"salinity",2015-04-08,77,96,17,"1263","ASW","15","24",1,3632.17,17.74,"1","17",8.19268944581209,5
17,"salinity",2015-04-08,77,96,17,"331","ASW","15","36",1,1307.36,18.45,"1","17",7.16155217893444,5
18,"salinity",2015-04-08,77,96,17,"332","ASW","15","36",1,1761.46,18.45,"1","17",7.46336878273822,5
19,"salinity",2015-04-08,77,96,17,"333","ASW","15","36",1,1339.73,18.45,"1","17",7.18635624269772,5
20,"salinity",2015-04-08,77,96,17,"1263","ASW","15","36",1,2604.6,18.45,"1","17",7.85792556228997,5
21,"salinity",2015-04-08,77,96,17,"331","ASW","15","0",2,3648.56,21.38,"2","17",8.19621076584305,5
22,"salinity",2015-04-08,77,96,17,"332","ASW","15","0",2,1740.89,21.38,"2","17",7.44979464549949,5
23,"salinity",2015-04-08,77,96,17,"333","ASW","15","0",2,4366.75,21.38,"2","17",8.37686618942496,5
24,"salinity",2015-04-08,77,96,17,"1263","ASW","15","0",2,5003.18,21.38,"2","17",8.51354655049604,5
